location,size,total_sqft,bath,balcony,age,price
Harlur,2,1033,2,2,5.189911336,49
Hosakerehalli,3,1590,3,3,5.189911336,49
Uttarahalli,2,1150,2,1,5.190195988,49
JP Nagar,2,940,2,1,5.190195988,49
Kundalahalli,2,1291,2,3,5.190195988,49
Hennur Road,2,987,2,1,5.191222752,49
Banashankari Stage V,3,1305,2,2,5.191222752,49
CV Raman Nagar,2,1028,2,1,5.191222752,49
Kengeri,3,1082,2,1,5.191940878,49
Akshaya Vana,3,1300,2,1,5.191940878,49
Hennur Road,2,1350,2,3,5.191940878,49
Nagarbhavi,2,956,2,1,5.193468669,49
HAL 3rd Stage,2,1200,2,2,5.193468669,49
Bommasandra,2,902,2,2,5.193468669,49
Hebbal,2,919,2,1,5.193719807,49
Divya Unnathi Layout,2,1141,2,2,5.193719807,49
Avalahalli,1,833,1,1,5.193719807,49
Kaval Byrasandra,2,1185,2,1,5.195096532,49
Hongasandra,2,1150,2,2,5.195096532,49
Vittal Nagar,2,1100,2,2,5.195096532,49
Sarjapur  Road,2,985,2,1,5.195406378,49
HBR Layout,2,1004,2,1,5.195406378,49
Electronics City Phase 1,2,940,2,2,5.195406378,49
Peenya,2,966,2,1,5.195548818,49
Hosur Road,2,1179,2,1,5.195548818,49
Jigani,2,918,2,1,5.195548818,49
Jigani,2,914,2,2,5.196810645,49
Electronic City,2,1025,2,1,5.196810645,49
Hebbal,2,1200,2,1,5.196810645,49
Raja Rajeshwari Nagar,2,1151,2,1,5.197156478,49
Chikkalasandra,3,1365,2,2,5.197156478,49
Akshaya Vana,3,1280,2,2,5.197156478,49
Margondanahalli,2,900,2,0,5.198650574,49
Hennur,2,1160,2,1,5.198650574,49
Sarjapur  Road,2,1035,2,2,5.198650574,49
Jakkur,3,1220,2,2,5.201388085,49
B Narayanapura,2,1020,2,1,5.201388085,49
Sahakara Nagar,2,1175,2,3,5.201388085,49
Banashankari,2,1200,2,3,5.20196372,49
Brookefield,2,1089,2,1,5.20196372,49
Kogilu,2,952,2,2,5.20196372,49
Banashankari Stage V,3,1315,2,2,5.202471496,49
Gollarapalya Hosahalli,2,996,2,2,5.202471496,49
Kengeri,2,883,2,0,5.202471496,49
Kengeri Satellite Town,2,1120,2,2,5.203791107,49
Akshaya Vana,3,1260,2,1,5.203791107,49
Nyanappana Halli,2,1140,2,2,5.203791107,49
Sarjapura - Attibele Road,3,1330,2,1,5.205089397,49
Subramanyapura,2,929,2,2,5.205089397,49
Doddanakundi Industrial Area 2,2,1092,2,1,5.205089397,49
Sultan Palaya,2,1070,2,2,5.205508259,49
Kambipura,2,883,2,1,5.205508259,49
Doddaballapur,1,654,1,1,5.205508259,49
Nagarbhavi,2,1080,2,1,5.205708623,49
Dasarahalli,2,1160,2,2,5.205708623,49
Battarahalli,2,1097,2,1,5.205708623,49
Kambipura,2,883,2,1,5.205825325,49
KR Puram,2,1290,2,1,5.205825325,49.02
Vijayanagar,2,1046,2,0,5.205825325,49.06
Raja Rajeshwari Nagar,2,1133,2,1,5.205952386,49.07
Gunjur,2,1140,2,2,5.205952386,49.11
Varthur Road,2,1140,2,2,5.205952386,49.11
Sarjapur  Road,2,1035,2,2,5.206021932,49.2
Kundalahalli,2,1010,2,1,5.206021932,49.27
Raja Rajeshwari Nagar,2,1140,2,1,5.206021932,49.27
B Narayanapura,2,1060,2,1,5.206138943,49.27
Ramagondanahalli,2,1235,2,1,5.206138943,49.3
Begur Road,3,1565,2,2,5.206138943,49.3
Begur Road,3,1410,2,3,5.207370214,49.34
Hegde Nagar,2,1179,2,2,5.207370214,49.35
Hormavu,2,1030,2,1,5.207370214,49.35
Bommasandra,3,1260,3,1,5.207715005,49.36
Bommasandra,3,1260,3,1,5.207715005,49.36
Raja Rajeshwari Nagar,2,1140,2,1,5.207715005,49.39
Hoodi,2,1111,2,1,5.208154039,49.43
Yeshwanthpur,2,704 - 730,2,0,5.208154039,49.475
Talaghattapura,2,1100,2,1,5.208154039,49.49
Bannerghatta Road,2,1160 - 1315,2,0,5.208296792,49.49
"Kirloskar layout, Basaveshwarnagar",2,1200,2,1,5.208296792,49.5
Harlur,2,1200,2,1,5.208296792,49.5
Kaval Byrasandra,2,1200,2,1,5.209923093,49.5
Whitefield,2,1260,2,2,5.209923093,49.5
Munnekollal,2,1200,2,2,5.209923093,49.5
Motappa Layout,2,1156,2,2,5.212406679,49.5
Hennur Road,2,901,2,1,5.212406679,49.5
Sarjapur  Road,2,1145,2,2,5.212406679,49.5
Horamavu Banaswadi,2,1225,2,2,5.212987002,49.5
Jalahalli,2,790,2,1,5.212987002,49.5
Sarjapur  Road,2,1145,2,2,5.212987002,49.5
Gubbalala,2,1100,2,2,5.213993838,49.5
Sri Venkateshpura Layout,2,1050,2,1,5.213993838,49.5
Ramanashree Enclave,2,1275,2,2,5.213993838,49.5
Shivaji Nagar,2,703,2,1,5.214913663,49.5
Jigani,2,943,2,2,5.214913663,49.5
LB Shastri Nagar,2,1000,2,1,5.214913663,49.5
Electronic City Phase II,3,1651,3,1,5.21502633,49.53
Whitefield,3,1550,2,2,5.21502633,49.6
Judicial Layout,2,1165,2,1,5.21502633,49.61
Mysore Road,2,1070,2,1,5.215220595,49.65
NGR Layout,2,1105,2,2,5.215220595,49.73
Pragathi Nagar,2,1280,2,1,5.215220595,49.75
Virat Nagar,3,1215,2,2,5.21606795,49.75
Electronics City Phase 1,2,995,2,1,5.21606795,49.8
New Thippasandra,2,1116,2,1,5.21606795,49.8
Kudlu Gate,3,1465,2,2,5.216626584,49.81
Electronic City Phase II,3,925,2,1,5.216626584,49.82
Marathahalli,2,1019,2,2,5.216626584,49.85
Silk Board,2,1215,2,2,5.217987014,49.85
Marathahalli,2,1019,2,2,5.217987014,49.86
Marathahalli,2,1019,2,2,5.217987014,49.86
Roopena Agrahara,3,1215,2,2,5.218562664,49.86
Jakkur,2,1050,2,1,5.218562664,49.87
Devanahalli,1,1020,2,1,5.218562664,49.87
Banashankari,3,1425,3,3,5.219048628,49.88
Kanakpura Road,3,1425,2,2,5.219048628,49.88
Peenya,2,966,2,2,5.219048628,49.9
JP Nagar,3,1150,2,2,5.219917755,49.9
Hennur Road,2,1297,2,1,5.219917755,49.9
Marathahalli,2,1026,2,1,5.219917755,49.95
Rachenahalli,2,985,2,1,5.220084746,49.97
Rachenahalli,2,985,2,1,5.220084746,49.97
7th Phase JP Nagar,2,1190,2,1,5.220084746,49.98
Adarsh Nagar,2,1270,2,1,5.220986982,50
Shantiniketan Layout,2,1200,2,2,5.220986982,50
Hulimavu,2,1125,2,2,5.220986982,50
Kalena Agrahara,2,1200,2,2,5.221308503,50
Silver Springs Layout,2,1084,2,2,5.221308503,50
9th Phase JP Nagar,2,1005,2,1,5.221308503,50
Bagalur Main Road,2,950,2,2,5.221322332,50
Magadi Road,2,1116,2,1,5.221322332,50
Chikkalasandra,2,1100,2,2,5.221322332,50
K G Colony,3,1600,2,,5.221528416,50
Ittamadu,2,1080,2,2,5.221528416,50
Bellandur,2,1000,2,2,5.221528416,50
Sulthangunta,1,600,1,0,5.221901667,50
Battarahalli,2,1300,2,1,5.221901667,50
Uttarahalli,3,1540,3,0,5.221901667,50
Sarjapur  Road,2,1115,2,2,5.22204019,50
Nagappa Reddy Layout,2,1209,2,1,5.22204019,50
Hebbal,2,1036,2,1,5.22204019,50
Choodasandra,2,1115,2,2,5.222168522,50
RWF West Colony,2,1000,2,1,5.222168522,50
Ramamurthy Nagar,2,1040,2,2,5.222168522,50
Chikkalasandra,3,1375,2,1,5.223108351,50
Bannerghatta Road,2,1215,2,0,5.223108351,50
Bannerghatta,4,810,4,1,5.223108351,50
Kengeri,2,1197,2,2,5.223595355,50
Dommasandra,2,1200,2,2,5.223595355,50
Malleshpalya,2,1052,2,2,5.223595355,50
Abbaiah Reddy Layout,3,1310,2,3,5.225235339,50
Kallumantapa,2,1100,2,2,5.225235339,50
Harlur,2,1310,2,1,5.225235339,50
Vittal Nagar,2,1000,2,1,5.225487928,50
Kasavanhalli,2,1100,2,1,5.225487928,50
Hebbal,2,1100,2,2,5.225487928,50
Kaikondrahalli,2,1115,2,2,5.22596955,50
Rustam Bagh Layout,2,800,2,3,5.22596955,50
Hormavu,2,1180,2,2,5.22596955,50
TC Palaya,4,2100,2,1,5.229371954,50
Hulimavu,1,688,1,2,5.229371954,50
Sree Narayana Nagar,3,1358,3,3,5.229371954,50
Hoodi,2,1050,2,2,5.230819307,50
Seegehalli,2,800,1,0,5.230819307,50
Hoskote,3,1250,3,2,5.230819307,50
Whitefield,1,950,1,1,5.231696666,50
Electronic City,3,1111,3,1,5.231696666,50
Kashi Nagar,2,1200,2,2,5.231696666,50
Hebbal,2,1040,2,1,5.231732411,50
Raja Rajeshwari Nagar,2,1030,2,1,5.231732411,50
Malleshpalya,2,1065,2,2,5.231732411,50
Kaval Byrasandra,2,945,2,2,5.232203993,50
TC Palaya,3,1100,3,1,5.232203993,50
Rachenahalli,5,600,5,,5.232203993,50
Chikkalasandra,2,1070,2,2,5.232929428,50
Thanisandra,2,1111,2,1,5.232929428,50
Dodda Nekkundi,2,1080,2,2,5.232929428,50
Anandapura,4,1475,2,1,5.232976852,50
Kasavanhalli,2,1200,2,2,5.232976852,50
Govindraja Nagar,2,1065,2,3,5.232976852,50
"Maragondana Halli, kr puram, old madras road",2,1199,2,2,5.233093357,50
Kengeri,2,1255,2,2,5.233093357,50
Kaggadasapura,2,1325,2,2,5.233093357,50
Gollarapalya Hosahalli,3,1605,3,2,5.233591889,50
Abbaiah Reddy Layout,2,1200,2,2,5.233591889,50
9th Phase JP Nagar,2,1127,2,1,5.233591889,50
Bhuvaneshwari Nagar,3,440,3,0,5.233785447,50
Kaval Byrasandra,3,2400,2,0,5.233785447,50
Jigani,5,600,5,,5.233785447,50
Uttarahalli,3,1200,3,1,5.233977928,50
Bagalur,2,1200,2,3,5.233977928,50
Kasavanhalli,2,1115,2,2,5.233977928,50
Pai Layout,2,1100,2,2,5.234044768,50
Cholanayakanahalli,1,750,2,0,5.234044768,50
Hosakerehalli,2,1925,2,1,5.234044768,50
Bisuvanahalli,3,1075,2,1,5.234700226,50
Raja Rajeshwari Nagar,2,1070,2,1,5.234700226,50
Hoysalanagar,2,1100,2,1,5.234700226,50
Billekahalli,2,1140,2,2,5.234875252,50
Chikkadunnasandra,2,975,2,2,5.234875252,50
Electronic City Phase II,3,993,2,2,5.234875252,50
Jalahalli West,2,745,2,0,5.235165561,50
Jigani,2,923,2,1,5.235165561,50
Sahakara Nagar,2,1048,2,3,5.235165561,50
Kaggalipura,2,950,2,1,5.23519491,50
BTM 2nd Stage,3,1250,3,1,5.23519491,50
Akshaya Nagar,2,1200,2,1,5.23519491,50
CV Raman Nagar,2,1025,2,2,5.235210947,50
Kengeri Satellite Town,2,1030,2,2,5.235210947,50
Sarjapur  Road,2,1190,2,1,5.235210947,50
7th Phase JP Nagar,2,1050,2,1,5.235428788,50
Kudlu Gate,2,1113,2,1,5.235428788,50
Kengeri,3,1470,3,3,5.235428788,50
Hennur Road,2,1040,2,2,5.236222694,50
Kaggadasapura,2,1180,1,0,5.236222694,50
Nagarbhavi,2,1212,2,,5.236222694,50
Raja Rajeshwari Nagar,3,1430,2,1,5.237950174,50
Gottigere,3,1385,2,2,5.237950174,50
Mallasandra,4,600,2,2,5.237950174,50
Mysore Road,3,1082,3,2,5.238126269,50
Whitefield,1,905,1,1,5.238126269,50
Kaggadasapura,3,1256,2,2,5.238126269,50
Dasarahalli,2,1300,2,2,5.238705847,50
Sarjapur  Road,2,1120,2,2,5.238705847,50
Hosa Road,2,880,2,0,5.238705847,50
Arekere,2,900,2,3,5.23965341,50
Bisuvanahalli,3,1075,2,1,5.23965341,50
Mysore Road,2,883,2,1,5.23965341,50
Sonam Layout,2,905,2,1,5.240103041,50
Raja Rajeshwari Nagar,2,1100,2,1,5.240103041,50
Vishwanatha Nagenahalli,2,1050,2,1,5.240103041,50
Jigani,2,918,2,2,5.240208621,50
Nagarbhavi,2,1146,2,1,5.240208621,50
Bommasandra Industrial Area,3,1250,3,3,5.240208621,50
1st Phase JP Nagar,1,840,2,2,5.24116251,50
Sarjapur  Road,2,1115,2,2,5.24116251,50
Choodasandra,2,1115,2,1,5.24116251,50
Uttarahalli,3,1250,2,1,5.241977551,50
Rachenahalli,2,1200,2,2,5.241977551,50
Sarjapur  Road,2,1115,2,2,5.241977551,50
Kudlu Gate,2,1185,2,1,5.242145864,50
Hulimavu,2,1200,2,1,5.242145864,50
Hennur,2,1231,2,2,5.242145864,50
Sarjapur  Road,2,1115,2,2,5.243364285,50
Kammanahalli,3,600,2,1,5.243364285,50
Gottigere,3,1400,2,1,5.243364285,50
Veersandra,2,1250,2,1,5.245242456,50
Kumbena Agrahara,2,1180,2,2,5.245242456,50
Sarjapur  Road,2,1115,2,1,5.245242456,50
R.T. Nagar,3,1380,2,1,5.246625672,50
Hennur Road,2,1015,2,2,5.246625672,50
Yelahanka New Town,2,960,2,2,5.246625672,50
Kadugodi,2,1010,2,1,5.247613113,50
Hormavu,2,1000,2,2,5.247613113,50
Brookefield,2,1080,2,3,5.247613113,50
Bommasandra,3,1280,3,1,5.247829647,50
Doddathoguru,2,1105,2,1,5.247829647,50
Raja Rajeshwari Nagar,2,1170,2,3,5.247829647,50
KR Puram,2,1040,2,2,5.248054681,50
Uttarahalli,3,1250,2,1,5.248054681,50
Electronic City,2,1039,2,1,5.248054681,50
 Basavangudi,1,670,1,1,5.250630616,50
Gottigere,2,1120,2,2,5.250630616,50
Kallumantapa,2,1050,2,2,5.250630616,50
Hommadevanahalli,2,927,2,1,5.251342071,50
Thanisandra,1,760,1,2,5.251342071,50
Ramagondanahalli,2,1251,2,1,5.251342071,50
Electronics City Phase 1,2,1175,2,1,5.251400747,50
Uttarahalli,3,1650,2,1,5.251400747,50
Old Airport Road,2,1050,2,2,5.251400747,50
Electronic City Phase II,3,1502,3,3,5.251586751,50
Yelenahalli,2,1175,2,2,5.251586751,50
Sarjapur  Road,2,1060,2,1,5.251586751,50
Banashankari,2,1000,2,1,5.252930123,50
Bagalur,2,1500,2,1,5.252930123,50
Whitefield,2,1197,2,1,5.252930123,50
Nagavara,2,1077,2,1,5.254398751,50
Hoskote,3,1695,3,3,5.254398751,50
Talaghattapura,2,1100,2,0,5.254398751,50
Ankappa Layout,2,1105,2,2,5.254805402,50
Whitefield,2,1140,2,2,5.254805402,50
Chikkalasandra,2,1100,2,2,5.254805402,50
Bhattarahalli,2,905,2,2,5.254822469,50
Uttarahalli,3,1250,2,3,5.254822469,50
Uttarahalli,3,1250,2,2,5.254822469,50
Kudlu,2,1076,2,1,5.25491668,50
Kengeri Satellite Town,3,1450,2,3,5.25491668,50
Bommanahalli,2,1307,2,1,5.25491668,50
1st Block Jayanagar,8,1700,3,2,5.255407345,50
Horamavu Banaswadi,2,1210,2,1,5.255407345,50
Channasandra Layout,2,1115,2,1,5.255407345,50
Thubarahalli,2,975,2,1,5.256405314,50
Bannerghatta Road,2,1000,2,1,5.256405314,50
Amruthahalli,2,1190,2,2,5.256405314,50
Banashankari Stage III,2,1085,2,1,5.257100922,50
Vidyaranyapura,2,1050,2,1,5.257100922,50
Dodda Nekkundi,2,1315,2,2,5.257100922,50
KSRTC Layout,3,1215,2,3,5.257628172,50
Konena Agrahara,2,1000,2,1,5.257628172,50
Uttarahalli,3,1250,2,2,5.257628172,50
Chambenahalli,2,1170,2,3,5.257783715,50
B Narayanapura,2,1075,2,2,5.257783715,50
Peenya,2,966,2,2,5.257783715,50
Horamavu Agara,3,1364,2,3,5.258159745,50
Magadi Road,2,940,2,2,5.258159745,50
Vidyaranyapura,2,1188,2,1,5.258159745,50
Begur Road,3,1200,3,0,5.258393115,50
Byrasandra,3,1390,2,1,5.258393115,50
Ramchandrapuram,1,400,2,1,5.258393115,50
Rajapura,2,1000,2,0,5.259292374,50
CV Raman Nagar,2,1040,2,1,5.259292374,50
Uttarahalli,2,1120,2,1,5.259292374,50
CV Raman Nagar,1,705,2,1,5.259416171,50
Anandapura,2,1200,2,1,5.259416171,50
Electronic City,2,1025,2,1,5.259416171,50
Sarjapur,3,1445,3,1,5.259911725,50
Byatarayanapura,1,650,1,1,5.259911725,50
Kanakapura,1,938,1,1,5.259911725,50
Sarjapur,3,1333,3,1,5.260974726,50
Horamavu Banaswadi,2,1272,2,2,5.260974726,50
Kengeri Satellite Town,2,1170,2,3,5.260974726,50
Ramamurthy Nagar,2,1101,2,1,5.261432252,50
Hosur Road,3,1250,2,2,5.261432252,50
Yelachenahalli,2,1000,2,2,5.261432252,50
Kaggadasapura,2,1175,2,2,5.261799608,50
Gulimangala,3,1690,3,3,5.261799608,50
Channasandra Layout,3,2400,2,3,5.261799608,50
Kodichikkanahalli,2,976,2,1,5.264487765,50
Kengeri,2,1320,2,1,5.264487765,50
Akshayanagara East,2,1230,2,1,5.264487765,50
Anjappa Layout,2,1070,2,1,5.264702041,50
Sarjapur  Road,2,1115,2,1,5.264702041,50
Kundalahalli,3,1500,3,2,5.264702041,50
Anandapura,2,1141,2,1,5.266389133,50
Chikkajala,1,850,1,0,5.266389133,50
7th Phase JP Nagar,2,990,2,2,5.266389133,50
Bannerghatta,2,1320,2,0,5.266863096,50
Poorna Pragna Layout,2,960,2,3,5.266863096,50
Ayappa Nagar,2,1236,2,1,5.266863096,50
Seegehalli,2,1176,2,2,5.268005224,50
Marathahalli,2,1100,2,1,5.268005224,50
Hessarghatta,2,1062,2,1,5.268005224,50
Doddathoguru,2,1100,2,2,5.268553097,50
Sidedahalli,2,1200,1,0,5.268553097,50
Kudlu Gate,3,1320,2,2,5.268553097,50
Gollarapalya Hosahalli,2,1129,2,1,5.269657863,50
"Electronic City Phase 1, ",3,1500,3,2,5.269657863,50
Sonnenahalli,3,1550,3,1,5.269657863,50
Padmanabhanagar,2,1150,2,0,5.270538575,50
Raja Rajeshwari Nagar,2,1000,2,0,5.270538575,50
Whitefield,2,1175,2,2,5.270538575,50
Choodasandra,2,1115,2,2,5.270573067,50
Gulakamale,2,1200,2,3,5.270573067,50
Nehru Nagar,2,1100,2,2,5.270573067,50
Choodasandra,2,1115,2,1,5.27094359,50
Sarjapur  Road,2,1115,2,2,5.27094359,50
Gottigere,2,1200,2,2,5.27094359,50
Horamavu Banaswadi,2,1000,2,2,5.272233698,50
Begur Road,3,1410,2,3,5.272233698,50.06
Begur Road,3,1400,2,3,5.272233698,50.06
manyata,2,1169,2,1,5.272441368,50.11
Kanakpura Road,2,1010 - 1300,2,0,5.272441368,50.125
Subramanyapura,2,929,2,0,5.272441368,50.17
Rachenahalli,2,985,2,1,5.272670247,50.17
Rachenahalli,2,985,2,1,5.272670247,50.17
Marathahalli,2,1026,2,1,5.272670247,50.18
Uttarahalli,3,1255,2,2,5.273051063,50.19
Uttarahalli,3,1255,2,3,5.273051063,50.19
Bommasandra,3,1295,2,1,5.273051063,50.28
Thanisandra,1,760,1,2,5.273336179,50.3
Kasavanhalli,2,1200,2,1,5.273336179,50.3
Electronic City Phase II,3,1336,2,3,5.273336179,50.35
Munnekollal,2,1030,2,1,5.273512348,50.36
Bommasandra Industrial Area,3,1280,3,1,5.273512348,50.4
Thanisandra,1,760,1,2,5.273512348,50.4
7th Phase JP Nagar,2,918,2,1,5.27382605,50.49
Mysore Road,3,1082,3,1,5.27382605,50.5
Ramagondanahalli,2,1151,2,2,5.27382605,50.5
Sonnenahalli,2,1011,2,1,5.27400517,50.53
Yelahanka,2,1180 - 1630,2,0,5.27400517,50.58
Kanakpura Road,2,983,2,1,5.27400517,50.6
Hebbal,2,823,2,1,5.275382498,50.63
Kogilu,2,1140,2,1,5.275382498,50.66
Kogilu,2,1190,2,2,5.275382498,50.66
Kogilu,2,1140,2,2,5.276614898,50.66
Yelahanka,2,1140,2,1,5.276614898,50.66
Kogilu,2,1140,2,2,5.276614898,50.66
Kogilu,2,1140,2,2,5.278065149,50.66
Hennur Road,2,973,2,1,5.278065149,50.74
Binny Pete,1,665,1,0,5.278065149,50.75
2nd Phase Judicial Layout,3,1450,2,1,5.278236842,50.75
Banashankari,2,1450,2,2,5.278236842,50.75
8th Phase JP Nagar,3,1269,2,3,5.278236842,50.75
Ramamurthy Nagar,2,950,2,1,5.280738899,50.79
Poorna Pragna Layout,3,1270,2,2,5.280738899,50.79
Poorna Pragna Layout,3,1270,2,2,5.280738899,50.79
Poorna Pragna Layout,3,1270,2,2,5.281560667,50.79
Poorna Pragna Layout,3,1270,2,1,5.281560667,50.79
Poorna Pragna Layout,3,1270,2,3,5.281560667,50.79
Poorna Pragna Layout,3,1270,2,2,5.28232502,50.79
Poorna Pragna Layout,3,1270,2,2,5.28232502,50.79
Hormavu,2,1018,2,1,5.28232502,50.8
Mysore Road,2,942 - 1117,2,0,5.283012432,50.855
Begur Road,3,1615,3,2,5.283012432,50.87
Hoodi,2,1220,2,2,5.283012432,50.89
Hormavu,2,1065,2,1,5.283171839,50.92
Kothanur,2,1200,2,1,5.283171839,51
Hulimavu,2,1242,2,3,5.283171839,51
Motappa Layout,2,1113,2,1,5.283882343,51
Devanahalli,2,1010,2,1,5.283882343,51
Medahalli,2,1552,2,1,5.283882343,51
Kalkere,2,925,2,2,5.284318166,51
Bannerghatta Road,2,1105,2,1,5.284318166,51
KR Puram,2,1142,2,1,5.284318166,51
Hagadur,2,1110,2,2,5.28447684,51
Doddathoguru,2,984,2,1,5.28447684,51
Bellandur,2,1195,2,2,5.28447684,51
Ramamurthy Nagar,2,1150,2,2,5.284926497,51
Bannerghatta Road,3,1350,2,,5.284926497,51
Electronic City,2,1060,2,1,5.284926497,51
Sarjapur  Road,3,1374,3,2,5.285608709,51
Mysore Road,2,1155,2,1,5.285608709,51
Whitefield,1,750,1,1,5.285608709,51
Byrathi Village,4,900,3,1,5.285897173,51
Kodigehaali,2,1013,2,1,5.285897173,51
5th Phase JP Nagar,2,1200,2,2,5.285897173,51
Sarjapur  Road,2,1194,2,1,5.286413074,51
Gunjur,2,1071,2,1,5.286413074,51
Amruthnagar,2,1000,2,1,5.286413074,51
Kengeri,2,1052,2,2,5.286433379,51
Chikkadunnasandra,3,1398,3,0,5.286433379,51
ISRO Layout,2,1050,2,1,5.286433379,51
Dwaraka Nagar,3,1300,2,1,5.287862867,51
Akshaya Nagar,2,1179,2,1,5.287862867,51
Bellandur,2,1049,2,1,5.287862867,51
Thanisandra,2,1234,2,2,5.288196337,51
Electronics City Phase 1,2,1028,2,1,5.288196337,51
Doddanakundi Industrial Area 2,2,1194,2,1,5.288196337,51
Subramanyapura,2,929,1,2,5.288328665,51
Kanakpura Road,2,1120,2,1,5.288328665,51
Vinayaka Nagar,2,1145,2,2,5.288328665,51
Thubarahalli,3,1242,3,1,5.289123362,51
Aishwarya Crystal Layout,2,1053,2,0,5.289123362,51
Hennur Road,2,980,2,1,5.289123362,51
7th Phase JP Nagar,2,120Sq. Yards,2,1,5.289803667,51
Kanakpura Road,3,1450,3,3,5.289803667,51
Nagawara Junction,1,500,1,2,5.289803667,51
Sathya Layout,2,1084,2,1,5.290720476,51
Raja Rajeshwari Nagar,3,1500,3,3,5.290720476,51.04
Kanakapura,3,1460,2,3,5.290720476,51.1
Kanakapura,3,1290,2,3,5.292058281,51.1
Raja Rajeshwari Nagar,2,1196,2,2,5.292058281,51.15
Raja Rajeshwari Nagar,2,1185,2,1,5.292058281,51.15
Raja Rajeshwari Nagar,2,1185,2,1,5.292655939,51.15
Uttarahalli,3,1125 - 1500,3,0,5.292655939,51.19
Panathur,2,1140,2,1,5.292655939,51.2
KR Puram,2,1070 - 1315,2,0,5.293498422,51.22
Kanakpura Road,2,1017,2,1,5.293498422,51.25
Ramagondanahalli,2,1215,2,1,5.293498422,51.26
Banashankari Stage V,3,1630,3,2,5.293682311,51.35
Old Madras Road,2,1165,2,1,5.293682311,51.42
Thanisandra,3,1430,2,2,5.293682311,51.46
Electronics City Phase 1,2,1175,2,2,5.293690102,51.47
Thanisandra,3,1430,2,2,5.293690102,51.48
Thanisandra,3,1430,2,2,5.293690102,51.48
Yelahanka,2,1075,2,1,5.294021299,51.5
BTM Layout,2,935,2,1,5.294021299,51.5
Horamavu Banaswadi,2,1272,2,2,5.294021299,51.5
Horamavu Banaswadi,2,1272,2,2,5.294242885,51.5
Coconut Grove Layout,2,1272,2,2,5.294242885,51.5
Kammagondahalli,2,1263,2,1,5.294242885,51.5
Kengeri,2,1035,2,1,5.294627535,51.5
Yelahanka,3,1355,2,2,5.294627535,51.5
Raja Rajeshwari Nagar,2,1196,2,2,5.294627535,51.51
Horamavu Banaswadi,2,1307,2,2,5.29531774,51.6
Thanisandra,3,1430,2,2,5.29531774,51.6
Sarjapur  Road,3,1403,3,3,5.29531774,51.63
Sarjapur  Road,3,1403,3,3,5.295864201,51.63
Ramamurthy Nagar,2,1050,2,1,5.295864201,51.66
Raja Rajeshwari Nagar,3,1530,3,3,5.295864201,51.77
Raja Rajeshwari Nagar,3,1531,3,3,5.296992962,51.77
Raja Rajeshwari Nagar,3,1529,3,3,5.296992962,51.77
Garudachar Palya,2,1154,2,1,5.296992962,51.8
Channasandra,3,1330,2,2,5.297427696,51.83
8th Phase JP Nagar,3,1296,2,2,5.297427696,51.83
Raja Rajeshwari Nagar,3,1530,3,3,5.297427696,51.87
Magadi Road,2,1116,2,1,5.299694,51.89
Whitefield,2,1116,2,1,5.299694,51.91
Whitefield,2,1116,2,3,5.299694,51.91
Whitefield,2,1116,2,1,5.29985819,51.91
Whitefield,2,1116,2,3,5.29985819,51.91
Whitefield,2,1115,2,1,5.29985819,51.91
Whitefield,2,1116,2,3,5.300326049,51.91
Banashankari Stage V,3,1650,3,2,5.300326049,51.98
Kogilu,2,1170,2,1,5.300326049,51.99
Electronic City,2,1070,2,1,5.300533643,52
Marathahalli,2,1200,2,2,5.300533643,52
Munnekollal,2,1170,2,2,5.300533643,52
Kaval Byrasandra,2,1200,2,2,5.30217342,52
Hennur,2,1075,2,1,5.30217342,52
Kaval Byrasandra,2,1020,2,1,5.30217342,52
Mahadevpura,2,1150,2,3,5.302244663,52
Kaggadasapura,2,1275,2,2,5.302244663,52
Subramanyapura,2,1200,2,2,5.302244663,52
Jigani,2,918,2,2,5.302770726,52
Mahadevpura,2,1250,2,3,5.302770726,52
Suraksha Nagar,3,1563,3,2,5.302770726,52
Suraksha Nagar,3,1600,3,2,5.30313107,52
Billekahalli,2,1090,2,3,5.30313107,52
Electronics City Phase 1,2,1160,2,1,5.30313107,52
Kasavanhalli,3,1550,2,3,5.303665743,52
7th Phase JP Nagar,3,1300,2,2,5.303665743,52
Hebbal,2,1075,2,3,5.303665743,52
BTM 2nd Stage,2,950,2,1,5.305023511,52
Kammanahalli,2,1160,2,1,5.305023511,52
Jakkur,2,1100,2,2,5.305023511,52
Singasandra,2,1100,2,1,5.305041691,52
Howthinarayanappa Garden,2,1022,2,2,5.305041691,52
Sarjapur  Road,3,1380,2,1,5.305041691,52
Kalena Agrahara,2,1187,2,3,5.30506935,52
Hormavu,2,1175,2,1,5.30506935,52
Kurubarahalli,1,800,1,0,5.30506935,52
ISRO Layout,2,1180,2,3,5.305107848,52
Whitefield,2,1280,2,2,5.305107848,52
7th Phase JP Nagar,3,1300,2,2,5.305107848,52
Kodichikkanahalli,2,1125,2,1,5.305891887,52
Sarjapura - Attibele Road,3,1676,3,3,5.305891887,52
Kenchenhalli,2,675,3,1,5.305891887,52
Kudlu Gate,1,703,1,1,5.306649505,52
Canara Bank Colony,3,1650,2,1,5.306649505,52
Bisuvanahalli,3,1075,2,1,5.306649505,52
Hosa Road,2,1133,2,1,5.307020052,52
Puttanahalli,2,1076,2,2,5.307020052,52
Manorayana Palya,2,1140,2,2,5.307020052,52
